datetime,stock_code_equity,exchange_code_equity,product_type_equity,expiry_date_equity,right_equity,strike_price_equity,open_equity,high_equity,low_equity,close_equity,volume_equity,open_interest_equity,count_equity,stock_code_futures,exchange_code_futures,product_type_futures,expiry_date_futures,right_futures,strike_price_futures,open_futures,high_futures,low_futures,close_futures,volume_futures,open_interest_futures,count_futures,call_open_interest,put_open_interest,return,log_return,vol_30,atr_14,oi_change,basis,vol_oi_ratio_equity,vol_oi_ratio_futures,close_equity_lag_1,close_equity_lag_5,return_lag_1,return_lag_5,regime,regime_label
07-11-2022 12:50,NIFTY,NSE,0,0,0,0,18116.75,18129.25,18114.4,18127.65,0,0,8726,NIFTY,NFO,Futures,24-Nov-22,Others,0,18191.8,18195.9,18191.0,18191.7,10700,11577750,2465,41336150,30717350,0.0006154610437998,0.0006152717253263,0.0003653694387683,10.971428571429248,135950.0,64.04999999999927,0.0,0.0009241863985501,18116.5,18145.15,-0.0001269399739496,6.338183421528143e-05,0,SIDEWAYS
07-11-2022 12:55,NIFTY,NSE,0,0,0,0,18128.05,18128.3,18113.3,18113.3,0,0,8727,NIFTY,NFO,Futures,24-Nov-22,Others,0,18176.8,18178.95,18173.45,18177.25,21900,11586400,2470,41563750,30715150,-0.0007916083993237,-0.0007919218867031,0.0003901806011431,11.02142857142904,225400.0,63.95000000000073,0.0,0.0018901469058424,18127.65,18143.25,0.0006154610437998,-0.0001047111762647,0,SIDEWAYS
07-11-2022 13:00,NIFTY,NSE,0,0,0,0,18113.2,18121.05,18111.15,18116.2,0,0,8728,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.5,18186.85,18179.5,18186.85,6450,11585000,2475,41916000,30719700,0.0001601033494724,0.000160090534299,0.0003867882613117,11.00000000000026,356800.0,70.64999999999782,0.0,0.0005567543757656,18113.3,18125.45,-0.0007916083993237,-0.0009810811183221,0,SIDEWAYS
07-11-2022 13:05,NIFTY,NSE,0,0,0,0,18116.85,18123.9,18103.15,18104.55,0,0,8729,NIFTY,NFO,Futures,24-Nov-22,Others,0,18171.5,18173.65,18169.0,18172.0,12050,11597200,2480,42652050,30467700,-0.0006430708426712,-0.0006432777014135,0.0004012627985067,11.653571428571531,484050.0,67.45000000000073,0.0,0.0010390438175556,18116.2,18118.8,0.0001601033494724,-0.0003668874427945,0,SIDEWAYS
07-11-2022 13:10,NIFTY,NSE,0,0,0,0,18104.15,18108.9,18102.65,18106.4,0,0,8730,NIFTY,NFO,Futures,24-Nov-22,Others,0,18172.6,18178.95,18171.1,18178.5,9600,11593000,2485,42962900,30482350,0.0001021842575485,0.0001021790370929,0.0004024027743789,11.325000000000207,325500.0,72.09999999999854,0.0,0.0008280858424837,18104.55,18116.5,-0.0006430708426712,-0.0001269399739496,0,SIDEWAYS
07-11-2022 13:15,NIFTY,NSE,0,0,0,0,18106.3,18114.45,18105.2,18109.1,0,0,8731,NIFTY,NFO,Futures,24-Nov-22,Others,0,18173.1,18175.6,18171.0,18173.1,5500,11588900,2490,43334200,30378450,0.0001491185437192,0.0001491074266543,0.0004042518839948,11.51071428571439,267400.0,64.0,0.0,0.0004745920255941,18106.4,18127.65,0.0001021842575485,0.0006154610437998,0,SIDEWAYS
07-11-2022 13:20,NIFTY,NSE,0,0,0,0,18109.35,18118.2,18105.05,18116.2,0,0,8732,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.0,18182.95,18172.0,18172.0,12650,11610150,2495,43618950,30249850,0.0003920680762712,0.0003919912376663,0.0004037244132936,11.7928571428573,156150.0,55.79999999999927,0.0,0.0010895637791446,18109.1,18113.3,0.0001491185437192,-0.0007916083993237,0,SIDEWAYS
07-11-2022 13:25,NIFTY,NSE,0,0,0,0,18115.2,18115.2,18084.75,18085.7,0,0,8733,NIFTY,NFO,Futures,24-Nov-22,Others,0,18150.0,18152.0,18142.25,18148.75,58350,11616250,2500,43860350,29518200,-0.0016835760258774,-0.0016849948326645,0.000504573234388,13.35357142857148,-490250.0,63.04999999999927,0.0,0.0050231352611096,18116.2,18116.2,0.0003920680762712,0.0001601033494724,1,UPTREND
07-11-2022 13:30,NIFTY,NSE,0,0,0,0,18086.25,18089.9,18073.75,18074.25,0,0,8734,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.9,18136.0,18127.9,18129.75,68900,11636000,2505,44295550,26733950,-0.0006330968665851,-0.0006332973570308,0.0005098200917518,13.81071428571444,-2349050.0,55.5,0.0,0.0059212782810864,18085.7,18104.55,-0.0016835760258774,-0.0006430708426712,1,UPTREND
07-11-2022 13:35,NIFTY,NSE,0,0,0,0,18073.9,18078.85,18064.9,18072.5,0,0,8735,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.35,18138.25,18130.0,18135.0,23550,11643500,2510,45496450,26059100,-9.682282805645316e-05,-9.682751568905193e-05,0.0004809892670575,14.232142857142858,526050.0,62.5,0.0,0.0020225875361714,18074.25,18106.4,-0.0006330968665851,0.0001021842575485,0,SIDEWAYS
07-11-2022 13:40,NIFTY,NSE,0,0,0,0,18073.35,18085.9,18073.1,18081.95,0,0,8736,NIFTY,NFO,Futures,24-Nov-22,Others,0,18136.3,18145.0,18136.2,18144.95,7350,11675750,2515,46220050,26163150,0.0005228938995711,0.0005227572381935,0.0004848909600051,14.475000000000104,827650.0,63.0,0.0,0.0006295098276761,18072.5,18109.1,-9.682282805645316e-05,0.0001491185437192,0,SIDEWAYS
07-11-2022 13:45,NIFTY,NSE,0,0,0,0,18082.6,18088.65,18082.2,18087.95,0,0,8737,NIFTY,NFO,Futures,24-Nov-22,Others,0,18146.0,18153.05,18146.0,18153.05,17200,11679350,2520,46242200,26950950,0.0003318226186888,0.0003317675777392,0.0004910059327579,13.242857142857249,809950.0,65.09999999999854,0.0,0.001472684569545,18081.95,18116.2,0.0005228938995711,0.0003920680762712,0,SIDEWAYS
07-11-2022 13:50,NIFTY,NSE,0,0,0,0,18087.55,18100.75,18087.1,18097.3,0,0,8738,NIFTY,NFO,Futures,24-Nov-22,Others,0,18165.2,18169.8,18157.3,18158.4,24900,11669350,2525,46101900,27514450,0.0005169187221325,0.0005167851656731,0.0005021989545911,13.44642857142883,423200.0,61.10000000000218,0.0,0.0021337947585945,18087.95,18085.7,0.0003318226186888,-0.0016835760258774,0,SIDEWAYS
07-11-2022 13:55,NIFTY,NSE,0,0,0,0,18097.75,18097.75,18086.95,18090.4,0,0,8739,NIFTY,NFO,Futures,24-Nov-22,Others,0,18159.8,18161.95,18157.15,18160.6,5200,11662300,2530,45849650,28598300,-0.0003812723444932,-0.0003813450472738,0.0005038288721283,13.814285714285818,831600.0,70.19999999999709,0.0,0.0004458811344347,18097.3,18074.25,0.0005169187221325,-0.0006330968665851,0,SIDEWAYS
07-11-2022 14:00,NIFTY,NSE,0,0,0,0,18090.3,18114.25,18089.25,18113.1,0,0,8740,NIFTY,NFO,Futures,24-Nov-22,Others,0,18185.95,18194.15,18185.95,18193.0,48500,11654950,2535,44994950,28755450,0.0012548091805597,0.0012540225654857,0.0005564239957871,14.539285714285922,-697550.0,79.90000000000146,0.0,0.0041613216563501,18090.4,18072.5,-0.0003812723444932,-9.682282805645316e-05,0,SIDEWAYS
07-11-2022 14:05,NIFTY,NSE,0,0,0,0,18113.6,18129.25,18113.6,18127.15,0,0,8741,NIFTY,NFO,Futures,24-Nov-22,Others,0,18203.35,18207.0,18202.2,18205.25,22750,11640200,2540,44084050,29192350,0.0007756816889434,0.000775381003383,0.000575490135619,14.585714285714598,-474000.0,78.09999999999854,0.0,0.0019544336047118,18113.1,18081.95,0.0012548091805597,0.0005228938995711,0,SIDEWAYS
07-11-2022 14:10,NIFTY,NSE,0,0,0,0,18126.95,18132.75,18118.55,18127.45,0,0,8742,NIFTY,NFO,Futures,24-Nov-22,Others,0,18212.0,18213.8,18207.0,18213.4,21250,11637450,2545,43247250,29907350,1.6549760993855855e-05,1.6549624048072322e-05,0.0005738195188732,14.892857142857665,-121800.0,85.95000000000073,0.0,0.0018260012437431,18127.15,18087.95,0.0007756816889434,0.0003318226186888,0,SIDEWAYS
07-11-2022 14:15,NIFTY,NSE,0,0,0,0,18127.8,18135.4,18124.65,18129.05,0,0,8743,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207.85,18213.95,18207.8,18213.15,8700,11652200,2550,42421300,30401650,8.82639312203004e-05,8.826003618871535e-05,0.0005630932560245,14.178571428571948,-331650.0,84.10000000000218,0.0,0.0007466400553852,18127.45,18097.3,1.6549760993855855e-05,0.0005169187221325,0,SIDEWAYS
07-11-2022 14:20,NIFTY,NSE,0,0,0,0,18128.25,18140.6,18125.9,18136.75,0,0,8744,NIFTY,NFO,Futures,24-Nov-22,Others,0,18225.25,18226.45,18220.85,18223.9,24950,11661200,2555,42051900,30653900,0.0004247326804218,0.0004246425070291,0.000568866157631,14.78214285714317,-117150.0,87.15000000000146,0.0,0.0021395737883259,18129.05,18090.4,8.82639312203004e-05,-0.0003812723444932,0,SIDEWAYS
07-11-2022 14:25,NIFTY,NSE,0,0,0,0,18136.8,18146.6,18132.45,18145.75,0,0,8745,NIFTY,NFO,Futures,24-Nov-22,Others,0,18231.95,18236.65,18230.05,18231.1,46000,11679100,2560,40435750,30952250,0.0004962300301873,0.000496106948782,0.000576253613785,15.132142857143013,-1317800.0,85.34999999999854,0.0,0.0039386593197541,18136.75,18113.1,0.0004247326804218,0.0012548091805597,0,SIDEWAYS
07-11-2022 14:30,NIFTY,NSE,0,0,0,0,18145.1,18160.6,18137.15,18159.55,0,0,8746,NIFTY,NFO,Futures,24-Nov-22,Others,0,18246.8,18253.1,18245.25,18246.9,69250,11711150,2565,38436400,31649300,0.0007605086590523,0.0007602196188778,0.0005923443255394,15.867857142856987,-1302300.0,87.35000000000218,0.0,0.0059131677151118,18145.75,18127.15,0.0004962300301873,0.0007756816889434,0,SIDEWAYS
07-11-2022 14:35,NIFTY,NSE,0,0,0,0,18158.1,18175.45,18155.75,18172.9,0,0,8747,NIFTY,NFO,Futures,24-Nov-22,Others,0,18255.0,18258.0,18247.4,18248.25,35600,11716950,2570,37115100,32069000,0.0007351503754224,0.0007348802847486,0.000604514711353,15.099999999999843,-901600.0,75.34999999999854,0.0,0.003038333095359,18159.55,18127.45,0.0007605086590523,1.6549760993855855e-05,0,SIDEWAYS
07-11-2022 14:40,NIFTY,NSE,0,0,0,0,18172.9,18178.95,18167.65,18173.35,0,0,8748,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.55,18254.0,18249.0,18250.0,18900,11705800,2575,36193850,32775350,2.476214583246872e-05,2.4761839255596597e-05,0.0006008816074098,14.753571428571115,-214900.0,76.65000000000146,0.0,0.0016145840852753,18172.9,18129.05,0.0007351503754224,8.82639312203004e-05,0,SIDEWAYS
07-11-2022 14:45,NIFTY,NSE,0,0,0,0,18174.05,18174.7,18160.65,18171.1,0,0,8749,NIFTY,NFO,Futures,24-Nov-22,Others,0,18248.05,18252.0,18247.0,18249.85,13250,11703950,2580,35905400,33112900,-0.0001238076634192,-0.0001238153282206,0.0006015384341556,14.76071428571413,49100.0,78.75,0.0,0.0011320963322556,18173.35,18136.75,2.476214583246872e-05,0.0004247326804218,0,SIDEWAYS
07-11-2022 14:50,NIFTY,NSE,0,0,0,0,18172.1,18172.25,18163.7,18170.35,0,0,8750,NIFTY,NFO,Futures,24-Nov-22,Others,0,18247.0,18257.3,18246.45,18255.95,18000,11720050,2585,35763750,33097100,-4.127433121825508e-05,-4.127518302690247e-05,0.0006010515506488,14.457142857142442,-157450.0,85.60000000000218,0.0,0.0015358294942573,18171.1,18145.75,-0.0001238076634192,0.0004962300301873,0,SIDEWAYS
07-11-2022 14:55,NIFTY,NSE,0,0,0,0,18170.65,18178.2,18170.1,18171.05,0,0,8751,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.75,18253.3,18246.05,18246.05,9950,11719350,2590,35617500,32937400,3.8524299201814216e-05,3.852355716005742e-05,0.0006010475324244,14.574999999999688,-305950.0,75.0,0.0,0.0008490231242327,18170.35,18159.55,-4.127433121825508e-05,0.0007605086590523,0,SIDEWAYS
07-11-2022 15:00,NIFTY,NSE,0,0,0,0,18171.25,18181.8,18158.2,18181.4,0,0,8752,NIFTY,NFO,Futures,24-Nov-22,Others,0,18249.05,18271.55,18249.05,18269.75,87650,11728900,2595,35276550,32538500,0.000569587338101,0.0005694251848039,0.0006077215423102,15.285714285713766,-739850.0,88.34999999999854,0.0,0.0074729934202701,18171.05,18172.9,3.8524299201814216e-05,0.0007351503754224,0,SIDEWAYS
07-11-2022 15:05,NIFTY,NSE,0,0,0,0,18181.65,18206.95,18181.65,18203.15,0,0,8753,NIFTY,NFO,Futures,24-Nov-22,Others,0,18269.3,18271.5,18264.4,18269.9,32800,11722700,2600,33846050,32491350,0.0011962775143827,0.0011955625445817,0.0006078588018854,16.32142857142805,-1477650.0,66.75,0.0,0.0027979899854137,18181.4,18173.35,0.000569587338101,2.476214583246872e-05,0,SIDEWAYS
07-11-2022 15:10,NIFTY,NSE,0,0,0,0,18201.75,18205.1,18191.95,18200.4,0,0,8754,NIFTY,NFO,Futures,24-Nov-22,Others,0,18259.4,18265.0,18258.1,18264.0,17950,11683750,2605,33023200,32626000,-0.0001510727538914,-0.0001510841665294,0.0006028757216374,15.474999999999325,-688200.0,63.59999999999855,0.0,0.0015363216829937,18203.15,18171.1,0.0011962775143827,-0.0001238076634192,0,SIDEWAYS
07-11-2022 15:15,NIFTY,NSE,0,0,0,0,18200.1,18204.15,18195.05,18202.15,0,0,8755,NIFTY,NFO,Futures,24-Nov-22,Others,0,18262.85,18263.0,18259.05,18262.95,14250,11666500,2610,31847000,32309150,9.615173292898405e-05,9.614711064740264e-05,0.0006007143196501,15.007142857142233,-1493050.0,60.79999999999927,0.0,0.0012214459159605,18200.4,18170.35,-0.0001510727538914,-4.127433121825508e-05,0,SIDEWAYS
07-11-2022 15:20,NIFTY,NSE,0,0,0,0,18201.8,18206.5,18201.2,18205.5,0,0,8756,NIFTY,NFO,Futures,24-Nov-22,Others,0,18260.7,18263.0,18259.2,18261.65,39450,11657700,2615,31031100,31560950,0.0001840441925815,0.0001840272585268,0.0005945025386795,14.371428571427844,-1564100.0,56.150000000001455,0.0,0.0033840291494866,18202.15,18171.05,9.615173292898405e-05,3.8524299201814216e-05,0,SIDEWAYS
07-11-2022 15:25,NIFTY,NSE,0,0,0,0,18205.55,18218.6,18200.85,18216.35,0,0,8757,NIFTY,NFO,Futures,24-Nov-22,Others,0,18268.7,18269.05,18264.2,18266.35,56300,11633100,2620,28859600,30833050,0.000595973744198,0.0005957962223749,0.0005728635097821,14.871428571427844,-2899400.0,50.0,0.0,0.0048396382013703,18205.5,18181.4,0.0001840441925815,0.000569587338101,1,UPTREND
09-11-2022 09:15,NIFTY,NSE,0,0,0,0,18288.25,18288.25,18249.7,18251.15,0,0,8786,NIFTY,NFO,Futures,24-Nov-22,Others,0,18353.5,18353.5,18310.6,18310.6,319250,11440900,2625,25473150,29574950,0.0019103717264985,0.0019085492870872,0.0006532729413061,16.574999999999427,-4644550.0,59.44999999999709,0.0,0.0279042708262225,18216.35,18203.15,0.000595973744198,0.0011962775143827,1,UPTREND
09-11-2022 09:20,NIFTY,NSE,0,0,0,0,18249.55,18265.95,18239.75,18255.6,0,0,8787,NIFTY,NFO,Futures,24-Nov-22,Others,0,18323.95,18332.55,18321.1,18327.0,69850,11593350,2630,26380900,35793450,0.0002438202524221,0.0002437905330951,0.0006312730363498,17.43571428571392,7126250.0,71.40000000000146,0.0,0.0060250051947879,18251.15,18200.4,0.0019103717264985,-0.0001510727538914,1,UPTREND
09-11-2022 09:25,NIFTY,NSE,0,0,0,0,18254.5,18259.35,18236.55,18241.9,0,0,8788,NIFTY,NFO,Futures,24-Nov-22,Others,0,18309.2,18312.0,18305.0,18305.0,34050,11609100,2635,27377600,37350850,-0.0007504546550097,-0.0007507363870646,0.0006580495496275,17.389285714285506,2554100.0,63.09999999999855,0.0,0.0029330436525618,18255.6,18202.15,0.0002438202524221,9.615173292898405e-05,1,UPTREND
09-11-2022 09:30,NIFTY,NSE,0,0,0,0,18242.15,18242.4,18229.15,18236.65,0,0,8789,NIFTY,NFO,Futures,24-Nov-22,Others,0,18295.1,18307.5,18295.1,18305.0,36800,11649150,2640,30091650,39215100,-0.0002877989683092,-0.0002878403903799,0.0006651277656839,16.928571428571168,4578300.0,68.34999999999854,0.0,0.0031590284991584,18241.9,18205.5,-0.0007504546550097,0.0001840441925815,1,UPTREND
09-11-2022 09:35,NIFTY,NSE,0,0,0,0,18236.65,18252.4,18230.2,18231.45,0,0,8790,NIFTY,NFO,Futures,24-Nov-22,Others,0,18292.9,18297.9,18291.0,18292.0,21750,11674150,2645,31453550,41415650,-0.0002851400887773,-0.0002851807489418,0.0006710505565815,17.707142857142703,3562450.0,60.54999999999927,0.0,0.0018630905151046,18236.65,18216.35,-0.0002877989683092,0.000595973744198,1,UPTREND
09-11-2022 09:40,NIFTY,NSE,0,0,0,0,18231.5,18240.85,18220.8,18226.8,0,0,8791,NIFTY,NFO,Futures,24-Nov-22,Others,0,18287.2,18291.75,18282.0,18289.35,36450,11679650,2650,31976750,41922550,-0.0002550537669796,-0.0002550862987233,0.0005758632348194,18.13571428571413,1030100.0,62.54999999999927,0.0,0.003120812428385,18231.45,18251.15,-0.0002851400887773,0.0019103717264985,1,UPTREND
09-11-2022 09:45,NIFTY,NSE,0,0,0,0,18226.25,18245.6,18223.05,18245.6,0,0,8792,NIFTY,NFO,Futures,24-Nov-22,Others,0,18294.65,18311.0,18294.25,18308.0,35650,11700650,2655,33076750,42830900,0.0010314481971602,0.0010309166199667,0.000567043451351,19.13571428571413,2008350.0,62.400000000001455,0.0,0.0030468390177606,18226.8,18255.6,-0.0002550537669796,0.0002438202524221,1,UPTREND
09-11-2022 09:50,NIFTY,NSE,0,0,0,0,18245.6,18252.75,18241.9,18251.95,0,0,8793,NIFTY,NFO,Futures,24-Nov-22,Others,0,18313.6,18314.25,18308.5,18310.2,37400,11705900,2660,32757900,44214650,0.0003480291138686,0.0003479685657845,0.0005617015059117,19.33214285714244,1064900.0,58.25,0.0,0.0031949697848973,18245.6,18241.9,0.0010314481971602,-0.0007504546550097,2,DOWNTREND
09-11-2022 09:55,NIFTY,NSE,0,0,0,0,18250.95,18251.65,18231.45,18231.75,0,0,8794,NIFTY,NFO,Futures,24-Nov-22,Others,0,18298.2,18300.35,18293.2,18300.0,33400,11712550,2665,32896850,44818000,-0.0011067310616126,-0.0011073439406705,0.0006183059996254,19.089285714285456,742300.0,68.25,0.0,0.0028516417986141,18251.95,18236.65,0.0003480291138686,-0.0002877989683092,2,DOWNTREND
09-11-2022 10:00,NIFTY,NSE,0,0,0,0,18231.8,18236.4,18217.05,18219.6,0,0,8795,NIFTY,NFO,Futures,24-Nov-22,Others,0,18280.1,18285.0,18275.0,18278.0,27050,11731450,2670,33738050,44585600,-0.0006664198445021,-0.0006666420009117,0.0006415784021635,18.66428571428566,608800.0,58.400000000001455,0.0,0.0023057676326653,18231.75,18231.45,-0.0011067310616126,-0.0002851400887773,2,DOWNTREND
09-11-2022 10:05,NIFTY,NSE,0,0,0,0,18219.25,18223.85,18205.2,18218.65,0,0,8796,NIFTY,NFO,Futures,24-Nov-22,Others,0,18286.1,18287.45,18279.05,18286.75,29850,11742850,2675,35155250,43543400,-5.2141649651837874e-05,-5.214300907490733e-05,0.0006415810768648,19.057142857142804,375000.0,68.09999999999854,0.0,0.0025419721326618,18219.6,18226.8,-0.0006664198445021,-0.0002550537669796,2,DOWNTREND
09-11-2022 10:10,NIFTY,NSE,0,0,0,0,18218.35,18229.45,18212.1,18213.55,0,0,8797,NIFTY,NFO,Futures,24-Nov-22,Others,0,18278.4,18278.55,18274.75,18274.8,21500,11747800,2680,35083950,43847750,-0.0002799329258755,-0.0002799721144106,0.0006385494850091,19.64642857142852,233050.0,61.25,0.0,0.0018301297408766,18218.65,18245.6,-5.2141649651837874e-05,0.0010314481971602,2,DOWNTREND
09-11-2022 10:15,NIFTY,NSE,0,0,0,0,18213.1,18226.85,18207.3,18225.65,0,0,8798,NIFTY,NFO,Futures,24-Nov-22,Others,0,18286.4,18292.05,18286.2,18288.0,16400,11775350,2685,35860750,44015850,0.0006643405596384,0.0006641199831354,0.0006143998122797,20.66428571428566,944900.0,62.34999999999855,0.0,0.0013927398002828,18213.55,18251.95,-0.0002799329258755,0.0003480291138686,2,DOWNTREND
09-11-2022 10:20,NIFTY,NSE,0,0,0,0,18225.55,18227.05,18208.3,18210.7,0,0,8799,NIFTY,NFO,Futures,24-Nov-22,Others,0,18274.35,18277.15,18272.8,18274.9,7850,11793950,2690,36248450,44378800,-0.0008202725280032,-0.0008206091355992,0.0006322678509978,20.735714285714234,750650.0,64.20000000000073,0.0,0.0006655954395605,18225.65,18231.75,0.0006643405596384,-0.0011067310616126,2,DOWNTREND
09-11-2022 10:25,NIFTY,NSE,0,0,0,0,18210.2,18212.4,18203.75,18210.5,0,0,8800,NIFTY,NFO,Futures,24-Nov-22,Others,0,18276.05,18277.9,18270.05,18272.35,12200,11792700,2695,36633550,43747950,-1.0982554212723984e-05,-1.0982614521414064e-05,0.0006324934152253,18.600000000000104,-245750.0,61.84999999999855,0.0,0.0010345382283498,18210.7,18219.6,-0.0008202725280032,-0.0006664198445021,2,DOWNTREND
09-11-2022 10:30,NIFTY,NSE,0,0,0,0,18210.65,18218.35,18202.75,18217.45,0,0,8801,NIFTY,NFO,Futures,24-Nov-22,Others,0,18282.75,18285.0,18281.95,18284.9,10500,11807200,2700,36871850,43645900,0.0003816479503584,0.0003815751413037,0.0006337317317523,17.842857142857092,136250.0,67.45000000000073,0.0,0.0008892878168161,18210.5,18218.65,-1.0982554212723984e-05,-5.2141649651837874e-05,2,DOWNTREND
09-11-2022 10:35,NIFTY,NSE,0,0,0,0,18217.75,18219.65,18210.9,18218.7,0,0,8802,NIFTY,NFO,Futures,24-Nov-22,Others,0,18279.5,18284.2,18279.4,18281.7,11050,11824100,2705,37002700,43820750,6.861553071368931e-05,6.861317677583894e-05,0.0006319803552539,16.839285714285715,305700.0,63.0,0.0,0.0009345319360854,18217.45,18213.55,0.0003816479503584,-0.0002799329258755,2,DOWNTREND
09-11-2022 10:40,NIFTY,NSE,0,0,0,0,18218.6,18222.8,18205.05,18206.2,0,0,8803,NIFTY,NFO,Futures,24-Nov-22,Others,0,18271.8,18271.8,18265.35,18268.0,24100,11834600,2710,37118350,43900700,-0.0006861082294565,-0.0006863437094238,0.0006463775794702,17.160714285714285,195600.0,61.79999999999927,0.0,0.0020364015652069,18218.7,18225.65,6.861553071368931e-05,0.0006643405596384,2,DOWNTREND
09-11-2022 10:45,NIFTY,NSE,0,0,0,0,18204.55,18214.7,18202.7,18206.85,0,0,8804,NIFTY,NFO,Futures,24-Nov-22,Others,0,18272.35,18273.05,18268.8,18272.3,12950,11833850,2715,37623500,44058500,3.570212345227475e-05,3.570148614663398e-05,0.0006347063323661,16.432142857142804,662950.0,65.45000000000073,0.0,0.0010943183246096,18206.2,18210.7,-0.0006861082294565,-0.0008202725280032,2,DOWNTREND
09-11-2022 10:50,NIFTY,NSE,0,0,0,0,18206.25,18214.75,18203.2,18205.5,0,0,8805,NIFTY,NFO,Futures,24-Nov-22,Others,0,18269.9,18272.3,18268.05,18271.0,12000,11861250,2720,37958400,44168600,-7.414791685533828e-05,-7.415066594801911e-05,0.0006233004832466,15.824999999999948,445000.0,65.5,0.0,0.0010116976700012,18206.85,18210.5,3.570212345227475e-05,-1.0982554212723984e-05,2,DOWNTREND
09-11-2022 10:55,NIFTY,NSE,0,0,0,0,18205.55,18208.75,18193.35,18193.8,0,0,8806,NIFTY,NFO,Futures,24-Nov-22,Others,0,18258.0,18262.0,18257.05,18260.9,24350,11868300,2725,38189700,43363750,-0.0006426629315317,-0.0006428695278727,0.0006363732191129,15.314285714285818,-573550.0,67.10000000000218,0.0,0.0020516837245701,18205.5,18217.45,-7.414791685533828e-05,0.0003816479503584,2,DOWNTREND
09-11-2022 11:00,NIFTY,NSE,0,0,0,0,18194.05,18200.55,18185.55,18190.45,0,0,8807,NIFTY,NFO,Futures,24-Nov-22,Others,0,18257.6,18259.0,18252.25,18257.0,22000,11886350,2730,39226250,42602550,-0.0001841286592134,-0.0001841456129761,0.0006369960592913,15.610714285714494,275350.0,66.54999999999927,0.0,0.0018508623882973,18193.8,18218.7,-0.0006426629315317,6.861553071368931e-05,2,DOWNTREND
09-11-2022 11:05,NIFTY,NSE,0,0,0,0,18189.95,18197.25,18189.1,18193.85,0,0,8808,NIFTY,NFO,Futures,24-Nov-22,Others,0,18260.0,18260.05,18257.5,18257.5,15350,11893900,2735,39750900,43024750,0.0001869112638772,0.0001868937981433,0.0006374077777732,14.75000000000026,946850.0,63.650000000001455,0.0,0.0012905774144244,18190.45,18206.2,-0.0001841286592134,-0.0006861082294565,2,DOWNTREND
09-11-2022 11:10,NIFTY,NSE,0,0,0,0,18193.7,18195.65,18184.05,18186.2,0,0,8809,NIFTY,NFO,Futures,24-Nov-22,Others,0,18248.0,18252.35,18247.4,18251.5,13750,11899600,2740,39987550,43054800,-0.0004204717528174,-0.000420560175852,0.0006430099473821,14.19642857142883,266700.0,65.29999999999927,0.0,0.0011555009281403,18193.85,18206.85,0.0001869112638772,3.570212345227475e-05,2,DOWNTREND
09-11-2022 11:15,NIFTY,NSE,0,0,0,0,18186.0,18191.0,18184.25,18189.75,0,0,8810,NIFTY,NFO,Futures,24-Nov-22,Others,0,18252.0,18254.8,18251.55,18253.3,15850,11877300,2745,40653850,43082650,0.0001952029560874,0.0001951839064693,0.0006357277906546,13.346428571428987,694150.0,63.54999999999927,0.0,0.0013344782623594,18186.2,18205.5,-0.0004204717528174,-7.414791685533828e-05,2,DOWNTREND
09-11-2022 11:20,NIFTY,NSE,0,0,0,0,18190.05,18196.95,18187.55,18192.05,0,0,8811,NIFTY,NFO,Futures,24-Nov-22,Others,0,18254.95,18262.95,18254.95,18261.7,11850,11913000,2750,40866900,43159850,0.0001264448384392,0.0001264368449644,0.0005959711834228,12.778571428571793,290250.0,69.65000000000146,0.0,0.0009947115760336,18189.75,18193.8,0.0001952029560874,-0.0006426629315317,2,DOWNTREND
09-11-2022 11:25,NIFTY,NSE,0,0,0,0,18191.8,18196.15,18186.5,18190.55,0,0,8812,NIFTY,NFO,Futures,24-Nov-22,Others,0,18256.35,18257.25,18253.55,18253.95,4400,11920350,2755,41182850,43110150,-8.24535992369757e-05,-8.245699872185707e-05,0.0005955829759714,12.071428571429092,266250.0,63.400000000001455,0.0,0.0003691166476557,18192.05,18190.45,0.0001264448384392,-0.0001841286592134,2,DOWNTREND
09-11-2022 11:30,NIFTY,NSE,0,0,0,0,18190.6,18196.5,18186.15,18191.45,0,0,8813,NIFTY,NFO,Futures,24-Nov-22,Others,0,18256.0,18259.3,18250.65,18251.6,21650,11926750,2760,41485850,43150300,4.947623903617249e-05,4.9475015127427336e-05,0.0005953357498182,11.471428571428987,343150.0,60.14999999999782,0.0,0.0018152470861511,18190.55,18193.85,-8.24535992369757e-05,0.0001869112638772,2,DOWNTREND
09-11-2022 11:35,NIFTY,NSE,0,0,0,0,18191.55,18191.6,18179.8,18181.85,0,0,8814,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.5,18250.5,18247.05,18248.8,5150,11956100,2765,42145400,42966000,-0.0005277204400969,-0.0005278597335359,0.0006011020558332,11.69642857142883,475250.0,66.95000000000073,0.0,0.0004307424301618,18191.45,18186.2,4.947623903617249e-05,-0.0004204717528174,2,DOWNTREND
